CI Identifier	Growth-rate	Radius	Appearance_time	Growth-delay	Imaging_method	Category	DAP	GEN	RIF	Other_ABX
CI2293	57.70646808	1026.073427	8.630718088	-0.781617054	TL	Prothesis	D-	G-	R-	ABX-
CI2293	56.61264671	991.8709795	9.107598223	-0.304736919	TL	Prothesis	D-	G-	R-	ABX-
CI2293	56.64220945	1026.073427	8.334490569	-1.077844573	TL	Prothesis	D-	G-	R-	ABX-
CI2293	59.84483959	1026.073427	8.709805992	-0.70252915	TL	Prothesis	D-	G-	R-	ABX-
CI2293	58.47509931	1060.275875	7.437673035	-1.974662107	TL	Prothesis	D-	G-	R-	ABX-
CI2293	54.51369218	718.2513989	14.19618916	4.783854023	TL	Prothesis	D-	G-	R-	ABX-
CI2293	56.41556178	1026.073427	8.307712103	-1.104623039	TL	Prothesis	D-	G-	R-	ABX-
CI2293	54.43485821	991.8709795	8.648832692	-0.76350245	TL	Prothesis	D-	G-	R-	ABX-
CI2293	55.08523848	957.6685319	8.766544745	-0.645790397	TL	Prothesis	D-	G-	R-	ABX-
CI2293	58.77072671	1026.073427	8.851020309	-0.561314833	TL	Prothesis	D-	G-	R-	ABX-
CI2293	55.85386972	957.6685319	9.634789189	0.222454047	TL	Prothesis	D-	G-	R-	ABX-
CI2293	56.84914863	1060.275875	7.981132222	-1.43120292	TL	Prothesis	D-	G-	R-	ABX-
CI2293	58.38641109	1094.478322	7.650067813	-1.762267329	TL	Prothesis	D-	G-	R-	ABX-
CI2293	58.08092945	957.6685319	9.849646837	0.437311695	TL	Prothesis	D-	G-	R-	ABX-
CI2293	57.93311575	820.8587416	12.6349694	3.222634262	TL	Prothesis	D-	G-	R-	ABX-
CI2293	60.56419959	991.8709795	9.052660558	-0.359674584	TL	Prothesis	D-	G-	R-	ABX-
CI2293	54.99655027	1026.073427	8.83918386	-0.573151282	TL	Prothesis	D-	G-	R-	ABX-
CI2293	54.84873657	923.4660843	9.897589854	0.485254712	TL	Prothesis	D-	G-	R-	ABX-
CI2293	56.15935136	957.6685319	9.21512285	-0.197212292	TL	Prothesis	D-	G-	R-	ABX-
CI2293	52.68080231	991.8709795	8.27727618	-1.135058962	TL	Prothesis	D-	G-	R-	ABX-
CI2293	53.46914204	957.6685319	9.661657168	0.249322026	TL	Prothesis	D-	G-	R-	ABX-
CI2293	55.39072013	889.2636368	9.994067211	0.581732069	TL	Prothesis	D-	G-	R-	ABX-
CI2293	57.18419301	957.6685319	9.460075557	0.047740415	TL	Prothesis	D-	G-	R-	ABX-
CI2293	55.1936352	991.8709795	8.454082924	-0.958252218	TL	Prothesis	D-	G-	R-	ABX-
CI2293	56.11993438	923.4660843	9.809567186	0.397232044	TL	Prothesis	D-	G-	R-	ABX-
CI2293	55.47940835	957.6685319	9.16796657	-0.244368572	TL	Prothesis	D-	G-	R-	ABX-
CI2293	56.13964287	991.8709795	8.998183569	-0.414151573	TL	Prothesis	D-	G-	R-	ABX-
CI2293	53.03555519	889.2636368	9.54812061	0.135785468	TL	Prothesis	D-	G-	R-	ABX-
CI2293	53.28191136	923.4660843	9.069320965	-0.343014177	TL	Prothesis	D-	G-	R-	ABX-
CI2293	55.87357821	957.6685319	9.229509428	-0.182825714	TL	Prothesis	D-	G-	R-	ABX-
CI2293	57.63748835	855.0611892	11.44582865	2.033493511	TL	Prothesis	D-	G-	R-	ABX-
CI2293	79.52377005	889.2636368	13.69745788	4.285122742	TL	Prothesis	D-	G-	R-	ABX-
CI2298	42.34599842	406.2470402	19.32890276	10.56207503	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	48.18597609	0	26.67886017	17.91203244	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	52.8986163	684.2055414	14.13781036	5.370982631	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	52.62756248	748.3498109	13.01826574	4.251438012	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	43.02979328	449.0098865	18.43928097	9.672453239	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	50.3482463	726.9683877	12.57394807	3.807120339	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	46.99087518	0	26.82737427	18.06054654	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	31.4668839	427.6284634	17.13610237	8.369274638	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	40.01123942	513.154156	15.72151053	6.954682801	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	41.66836388	555.9170024	14.60322456	5.836396826	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	52.49203558	812.4940804	11.52320278	2.756375051	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	44.18793231	0	31.86315036	23.09632263	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	33.90636824	384.865617	18.46890944	9.702081711	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	44.72387962	42.76284634	27.23405109	18.46722336	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	46.62125634	598.6798487	15.10285116	6.336023428	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	37.54711382	470.3913097	16.83894628	8.072118548	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	51.71583601	726.9683877	12.69007872	3.923250995	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	48.37078551	769.731234	10.75626731	1.989439578	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	49.79997836	555.9170024	16.50740692	7.740579193	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	36.55530326	470.3913097	16.23385758	7.467029853	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	52.78773065	769.731234	12.49920771	3.732379984	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	29.21220898	0	30.17827448	21.41144675	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	50.40368913	684.2055414	13.6350987	4.86827097	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	47.77939537	598.6798487	14.89754739	6.130719661	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	46.65821822	620.0612719	14.44129622	5.674468489	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	54.08139659	726.9683877	13.55743375	4.790606021	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	41.04617217	555.9170024	14.98572378	6.218896053	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	54.65430579	748.3498109	13.03271088	4.265883147	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	55.95413204	812.4940804	11.8961662	3.129338467	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	41.26178316	534.5355792	15.3949006	6.628072872	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	43.15915987	534.5355792	15.74867412	6.981846392	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	49.83694024	748.3498109	12.30266307	3.53583534	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	40.49174391	192.4328085	24.17854012	15.41171239	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	50.38520819	769.731234	11.05708247	2.290254745	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	53.53928896	726.9683877	13.40147404	4.634646312	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	49.78149742	598.6798487	15.6344979	6.867670175	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	53.11422729	748.3498109	12.04005771	3.273229979	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	41.9394177	513.154156	16.34913008	7.582302347	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	33.94949044	342.1027707	20.11375024	11.34692251	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	60.42652	940.7826194	10.42072358	1.653895847	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	41.8962955	513.154156	16.06195818	7.295130448	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	32.22460252	406.2470402	17.48936677	8.722539038	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	59.6318395	898.019773	11.56877179	2.801944057	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	49.32563418	726.9683877	12.16119781	3.394370084	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	53.04030352	705.5869645	13.63047358	4.863645855	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	35.27395795	106.9071158	26.66684903	17.9000213	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	53.82882371	769.731234	12.96548152	4.198653795	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	52.38731024	769.731234	11.8593263	3.092498575	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	48.17365546	705.5869645	12.2487482	3.481920467	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	52.84317347	555.9170024	17.43582936	8.669001628	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	21.93687815	0	43.87944704	35.11261931	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	45.83273614	684.2055414	12.69274788	3.925920151	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	52.06697391	769.731234	11.76077192	2.993944186	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	31.23895228	427.6284634	16.91843375	8.151606024	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	32.22460252	342.1027707	19.42886208	10.66203435	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	71.6013296	940.7826194	12.52572866	3.758900932	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	48.11205232	662.8241182	13.02988189	4.263054161	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	62.12060635	919.4011962	11.18934724	2.42251951	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	51.50638534	726.9683877	13.07258433	4.305756598	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	57.61741682	812.4940804	11.93902608	3.172198347	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	38.76069567	470.3913097	17.11533867	8.348510938	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	50.84107142	705.5869645	12.59766682	3.830839086	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	30.08697357	42.76284634	27.77887883	19.01205111	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	46.36868346	577.2984255	15.27435156	6.507523835	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	55.92333047	662.8241182	15.05416511	6.287337383	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	58.53530361	705.5869645	14.21243362	5.445605888	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	61.28896396	962.1640425	10.76229211	1.995464383	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	39.95579659	470.3913097	17.26850821	8.501680477	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	55.28265782	812.4940804	11.3110888	2.544261071	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	60.12466462	876.6383499	11.62882967	2.862001939	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	42.79570134	470.3913097	18.2004526	9.433624873	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	53.94586968	769.731234	12.68144085	3.914613125	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	60.88854355	898.019773	11.15662123	2.3897935	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	61.59697966	919.4011962	11.27006476	2.503237033	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	54.06291565	769.731234	11.8740175	3.107189768	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	41.8100511	491.7727329	16.71895451	7.952126776	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	38.97014635	0	29.97123684	21.20440911	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	52.14089768	726.9683877	13.20128909	4.434461365	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	54.35861072	726.9683877	13.79499595	5.028168217	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	59.00964779	855.2569267	11.7040795	2.937251774	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	45.77729332	384.865617	20.08575036	11.31892263	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	59.16365564	791.1126572	12.72994352	3.96311579	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	50.32360505	427.6284634	19.70121323	10.9343855	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	51.38933937	641.442695	14.08679504	5.319967311	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	58.24576885	812.4940804	12.58057933	3.8137516	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	38.61284814	491.7727329	16.42855949	7.661731762	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	49.22090884	598.6798487	14.43813653	5.671308803	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	35.40948486	427.6284634	17.32145284	8.554625106	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	48.11205232	684.2055414	13.23210127	4.465273538	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	53.42224299	662.8241182	14.80352985	6.036702125	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	59.82896955	791.1126572	13.05450757	4.287679845	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	48.59871713	641.442695	14.3565358	5.589708067	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	44.69307805	577.2984255	15.08741708	6.320589348	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	60.7345357	876.6383499	11.33318567	2.566357945	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	40.0050791	513.154156	15.66734076	6.900513031	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	43.90455786	342.1027707	20.84566357	12.07883584	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	58.36281482	791.1126572	12.836874	4.070046266	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	38.93318447	491.7727329	15.93581923	7.168991505	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	54.87607709	620.0612719	15.86340491	7.096577176	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	43.70742781	555.9170024	15.61924513	6.852417405	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	58.60922738	855.2569267	11.50750237	2.740674642	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	54.29084726	812.4940804	11.81306527	3.046237541	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	29.63727064	85.52569267	27.92493818	19.15811045	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	37.55327413	427.6284634	18.3044692	9.537641468	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	48.72808372	662.8241182	13.65765414	4.890826408	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	61.66474312	919.4011962	10.54590851	1.779080785	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	58.73859397	726.9683877	14.17009728	5.40326955	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	53.69945712	748.3498109	12.9627216	4.195893875	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	57.19235516	812.4940804	11.7914201	3.024592373	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	27.59820671	64.1442695	28.02314975	19.25632202	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	45.09965878	598.6798487	14.80012442	6.033296693	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	36.83251739	449.0098865	17.47472446	8.707896733	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	47.21880679	577.2984255	15.82235846	7.055530726	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	59.6749617	833.8755035	12.33705422	3.57022649	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	48.53711399	726.9683877	12.46476425	3.697936525	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	60.68525319	898.019773	11.45398547	2.687157744	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	NA	NA	NA	NA	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	56.13894146	791.1126572	12.45821474	3.691387007	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	53.58241115	705.5869645	14.20744741	5.440619679	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	55.2333753	726.9683877	13.42382827	4.657000536	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	57.33404238	748.3498109	13.50639779	4.73957006	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	33.45050501	449.0098865	16.51701244	7.750184713	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	37.46702973	470.3913097	16.44599543	7.679167704	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	49.37491669	577.2984255	15.63113465	6.864306922	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	36.37049384	406.2470402	18.71418432	9.947356591	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	48.7157631	705.5869645	12.81430757	4.047479836	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	44.90252873	577.2984255	14.65201595	5.885188216	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	59.53327448	876.6383499	10.97537709	2.208549364	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	42.14270806	534.5355792	15.23142975	6.464602017	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	62.72431713	940.7826194	10.75890895	1.992081217	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	34.70104875	470.3913097	15.77999483	7.013167104	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	46.44260723	620.0612719	14.11480889	5.347981161	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	51.10596493	620.0612719	15.24506319	6.478235461	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	61.01174983	876.6383499	11.44282218	2.675994453	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	59.79816798	876.6383499	11.4592951	2.692467373	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	54.90687866	812.4940804	12.04508892	3.278261193	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	58.1780054	833.8755035	11.56798435	2.801156623	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	50.40368913	705.5869645	12.96843203	4.201604304	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	39.99891879	406.2470402	18.76282831	9.996000582	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	54.17996161	769.731234	11.99524854	3.228420809	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	44.50210832	0	29.0319598	20.26513207	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	58.3997767	855.2569267	11.70229018	2.935462449	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	38.42803872	0	28.46206758	19.69523985	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	41.37882912	513.154156	16.02400043	7.257172702	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	59.28686192	876.6383499	11.60915879	2.842331064	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	50.73634609	791.1126572	11.44702658	2.680198848	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	60.72837539	812.4940804	12.7435292	3.976701475	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	62.77975995	940.7826194	10.4802647	1.713436971	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	44.02776414	171.0513853	23.64477556	14.87794783	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	45.95594242	342.1027707	21.07431335	12.30748562	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	45.29062851	555.9170024	15.52947645	6.762648725	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	32.15683907	406.2470402	17.38589608	8.619068355	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	52.06697391	598.6798487	15.59651099	6.829683261	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	38.62516877	491.7727329	16.33100121	7.564173477	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	42.98667108	555.9170024	15.50196487	6.735137145	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	45.13662066	513.154156	17.12550078	8.358673052	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	50.14495594	791.1126572	11.62920281	2.862375083	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	56.23750649	726.9683877	13.98123682	5.214409087	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	54.51261857	791.1126572	12.3154267	3.548598974	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	47.01551643	620.0612719	13.55101907	4.784191343	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	57.72214216	876.6383499	10.72494246	1.958114735	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	51.71583601	641.442695	14.57431537	5.807487644	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	58.621548	833.8755035	12.20427465	3.43744692	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	57.01986636	791.1126572	12.29293189	3.526104159	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	43.54109934	534.5355792	15.76851692	7.001689187	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	59.26838097	769.731234	13.64383926	4.877011535	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	59.20061752	919.4011962	9.855987953	1.089160224	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	36.22264631	470.3913097	16.00335219	7.236524464	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	41.39114975	534.5355792	16.02540719	7.258579458	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	51.48790439	748.3498109	12.39822656	3.631398827	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	39.17959703	470.3913097	17.11093463	8.344106898	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	56.95826322	833.8755035	11.84817336	3.081345631	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	59.79200766	812.4940804	12.7470854	3.980257671	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	49.97862746	620.0612719	15.30671485	6.539887119	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	47.04015769	427.6284634	19.2230938	10.45626607	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	42.61705224	513.154156	16.47066265	7.703834923	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	50.1695972	620.0612719	14.82271745	6.055889718	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	68.87847081	898.019773	12.67965396	3.912826228	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	38.53276406	491.7727329	16.44128072	7.674452989	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	46.15923279	577.2984255	15.30953924	6.542711515	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	50.17575751	662.8241182	13.19538092	4.428553187	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	34.99058351	384.865617	19.02445028	10.25762255	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	37.18981561	427.6284634	17.85962303	9.0927953	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	36.01935595	406.2470402	18.12856352	9.36173579	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	53.07110509	726.9683877	13.53891014	4.772082415	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	36.49986044	406.2470402	18.21767273	9.450844996	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	46.35636283	534.5355792	16.5886659	7.82183817	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	62.56414896	833.8755035	12.96918513	4.202357405	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	38.78533693	384.865617	19.19695747	10.43012974	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	38.40955778	213.8142317	23.66065933	14.8938316	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	58.14720383	855.2569267	11.84257275	3.075745025	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	38.90854321	491.7727329	16.31006611	7.543238382	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	52.65220374	812.4940804	11.23572141	2.468893681	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	43.14067893	384.865617	19.71700855	10.95018082	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	52.04849297	748.3498109	12.05149062	3.284662888	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	55.35658158	812.4940804	11.56959465	2.802766925	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	31.01102067	342.1027707	19.58612321	10.81929548	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	38.84077976	406.2470402	18.96992507	10.20309734	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	35.01522476	449.0098865	17.19455974	8.427732011	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	51.45094251	748.3498109	12.24314067	3.476312943	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	60.83926104	940.7826194	10.9181056	2.151277869	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
CI2298	52.28874521	791.1126572	11.56647159	2.799643865	TL	Cardiovascular&ForeignBody	D+	G+	R+	ABX+
