CI Identifier	Appearance_time	Growth-rate	Radius	Imaging_method
CI1794	8.880448482	50.56353506	893.0266788	TL
CI1794	9.347808615	47.85679585	964.4688131	TL
CI1794	9.357004361	44.19292073	928.747746	TL
CI1794	9.40028693	55.35950642	928.747746	TL
CI1794	9.041832256	50.34740759	893.0266788	TL
CI1794	9.379209951	45.98369115	857.3056117	TL
CI1794	9.376748106	58.98221441	1035.910947	TL
CI1794	9.243852176	51.376586	893.0266788	TL
CI1794	9.20342704	55.28746394	1000.18988	TL
CI1794	9.587899444	45.77785547	821.5845445	TL
CI1794	9.204752824	53.36290032	928.747746	TL
CI1794	9.127407928	52.43663975	893.0266788	TL
CI1794	8.910518842	51.376586	893.0266788	TL
CI1794	9.485664559	50.15186369	821.5845445	TL
CI1794	9.538542866	50.59441041	857.3056117	TL
CI1794	9.214938753	54.04215807	928.747746	TL
CI1794	9.449694214	50.70762003	857.3056117	TL
CI1794	9.161354576	53.97011558	893.0266788	TL
CI1794	8.943029483	48.65955501	821.5845445	TL
CI1794	9.080418425	51.57212989	857.3056117	TL
CI1794	8.986824727	52.74539327	893.0266788	TL
CI1794	9.250059811	53.35260853	928.747746	TL
CI1794	8.448658619	48.51547003	821.5845445	TL
CI1794	9.421571535	56.42985197	964.4688131	TL
CI1794	8.651293885	51.11929139	857.3056117	TL
CI1794	8.755090483	57.06794258	1000.18988	TL
CI1794	8.81529154	49.07122637	857.3056117	TL
CI1794	8.514367762	54.42295408	928.747746	TL
CI1794	8.920669424	47.50687519	821.5845445	TL
CI1794	8.379035326	48.18613294	893.0266788	TL
CI1794	8.395115518	46.33361181	857.3056117	TL
CI1794	9.346830709	57.93245244	1000.18988	TL
CI1794	8.647318489	55.42125713	964.4688131	TL
CI1794	8.483362838	50.0180705	857.3056117	TL
CI1794	9.077185509	51.376586	893.0266788	TL
CI1794	8.948554848	54.05244985	928.747746	TL
CI1794	8.841831252	53.25998248	893.0266788	TL
CI1794	8.60412166	52.96152074	1000.18988	TL
CI1794	8.63978463	57.50019751	1035.910947	TL
CI1794	8.990330724	58.92046371	1035.910947	TL
CI1794	8.735572207	54.28916088	928.747746	TL
CI1794	8.591663799	53.60990314	893.0266788	TL
CI1794	8.878342987	60.4745231	1035.910947	TL
CI1794	8.470301836	49.10210172	857.3056117	TL
CI1794	8.204459837	48.33021792	821.5845445	TL
CI1794	8.648624873	49.07122637	857.3056117	TL
CI1794	8.810173908	55.04046112	964.4688131	TL
CI1794	8.138801589	45.31472519	821.5845445	TL
CI1794	8.878342987	60.4745231	1035.910947	TL
CI1794	8.714674654	54.19653483	928.747746	TL
CI1794	8.355571682	48.96830853	821.5845445	TL
CI1794	8.705191677	52.35430548	893.0266788	TL
CI1794	8.801086723	51.55154632	857.3056117	TL
CI1794	8.858653086	59.06454868	1000.18988	TL
CI1794	8.62630395	58.35441558	928.747746	TL
CI1794	8.299464857	50.45032543	857.3056117	TL
CI1794	8.730052912	57.06794258	964.4688131	TL
CI1794	8.608556521	51.57212989	857.3056117	TL
CI1794	8.765897871	56.09022309	928.747746	TL
CI1794	8.705072934	61.62720291	1035.910947	TL
CI1794	8.725967511	62.06974963	1071.632015	TL
CI1794	8.59045245	55.5035914	928.747746	TL
CI1794	8.858653086	59.06454868	1000.18988	TL
CI1794	8.802509633	55.26688037	928.747746	TL
CI1794	8.715598857	54.68024868	928.747746	TL
CI1794	8.813863488	58.95133906	1000.18988	TL
CI1794	9.209517445	53.03356323	893.0266788	TL
CI1794	8.561234367	53.72311276	893.0266788	TL
CI1794	8.718033358	53.29085783	893.0266788	TL
CI1794	9.295996749	56.79006441	964.4688131	TL
CI1794	8.968968193	56.38868483	964.4688131	TL
CI1794	8.656997391	58.92046371	1000.18988	TL
CI1794	8.806451297	57.50019751	1000.18988	TL
CI1794	9.032713961	56.88269046	1000.18988	TL
CI1794	9.438363337	58.33383202	1035.910947	TL
CI1794	8.712459721	59.17775831	1071.632015	TL
CI1794	9.040126891	59.75409822	1071.632015	TL
CI1794	8.722550691	61.93595643	1071.632015	TL
CI1794	9.042089347	59.29096793	1000.18988	TL
CI1794	8.923081455	63.60322545	1071.632015	TL
CI1794	8.965845601	60.87590268	1071.632015	TL
CI1794	8.692404521	49.3079374	893.0266788	TL
CI1794	9.916429426	55.23600502	893.0266788	TL
CI1794	10.05266927	58.32354023	964.4688131	TL
CI1794	NA	NA	NA	TL
CI1794	8.934489232	67.16418273	1071.632015	TL
CI1794	9.077185509	51.376586	857.3056117	TL
CI1794	9.405898903	52.59101651	928.747746	TL
CI1794	9.323184007	54.44353764	893.0266788	TL
CI1794	NA	NA	NA	TL
CI1799	8.8180166	63.04751915	1071.283115	TL
CI1799	8.772258051	59.0761839	1035.573678	TL
CI1799	8.768753099	60.51656456	964.1548039	TL
CI1799	8.366769327	64.04549718	1106.992553	TL
CI1799	8.926835825	58.7366656	964.1548039	TL
CI1799	8.422682713	60.94867876	999.8642411	TL
CI1799	8.720763631	62.50223218	999.8642411	TL
CI1799	8.169421477	57.16253531	964.1548039	TL
CI1799	8.117942245	56.10282668	928.4453667	TL
CI1799	8.707807176	58.38685887	999.8642411	TL
CI1799	8.739623332	57.20368904	964.1548039	TL
CI1799	8.094988502	61.98781052	1035.573678	TL
CI1799	8.700926939	58.15022491	964.1548039	TL
CI1799	8.628496517	57.41974614	928.4453667	TL
CI1799	8.386622459	57.62551481	928.4453667	TL
CI1799	8.690877269	62.81088518	1071.283115	TL
CI1799	8.847338051	60.46512239	1071.283115	TL
CI1799	8.573510188	61.99809895	1035.573678	TL
CI1799	8.666434978	60.43425709	1035.573678	TL
CI1799	8.369088927	58.35599357	1035.573678	TL
CI1799	8.715094131	58.7366656	964.1548039	TL
CI1799	8.92902402	59.99185446	999.8642411	TL
CI1799	8.673267121	60.22848843	999.8642411	TL
CI1799	8.940005121	65.08462894	999.8642411	TL
CI1799	8.590363198	61.91579149	1071.283115	TL
CI1799	8.489364265	60.0021429	999.8642411	TL
CI1799	8.547097534	63.01665385	1035.573678	TL
CI1799	8.61694309	53.56158366	928.4453667	TL
CI1799	8.591993435	55.80446212	928.4453667	TL
CI1799	8.938313658	53.65417956	964.1548039	TL
CI1799	8.45809607	59.0144533	964.1548039	TL
CI1799	8.465530118	60.59887203	999.8642411	TL
CI1799	8.528684756	56.72013268	928.4453667	TL
CI1799	8.639465891	58.44858947	964.1548039	TL
CI1799	8.578462858	64.66280317	1035.573678	TL
CI1799	8.625863154	59.76550893	999.8642411	TL
CI1799	NA	NA	NA	TL
CI1799	8.125785789	67.28635366	1071.283115	TL
CI1799	8.707096559	65.39328194	1142.70199	TL
CI1799	8.547097534	63.01665385	1035.573678	TL
CI1799	8.733951146	63.37674901	999.8642411	TL
CI1799	8.588685977	64.49818824	1071.283115	TL
CI1799	8.561372674	67.74933316	1178.411427	TL
CI1799	8.518364477	57.50205361	964.1548039	TL
CI1799	8.388385524	59.61118243	999.8642411	TL
CI1799	8.433731319	61.32935079	999.8642411	TL
CI1799	8.545107139	66.32952937	1071.283115	TL
CI1799	8.686904176	66.66904766	1106.992553	TL
CI1799	8.590847952	55.63984719	928.4453667	TL
CI1799	8.144090754	52.19322204	892.7359295	TL
CI1799	8.13865761	55.59869345	928.4453667	TL
CI1799	8.581530951	58.19137864	928.4453667	TL
CI1799	8.626976088	65.80481927	1071.283115	TL
CI1799	8.890914001	62.80059675	1035.573678	TL
CI1799	8.288515224	56.13369198	928.4453667	TL
CI1799	8.653815841	65.9385689	1071.283115	TL
CI1799	8.582635136	64.26155428	1071.283115	TL
CI1799	8.198599128	60.67089106	964.1548039	TL
CI1799	8.194181605	63.05780758	999.8642411	TL
CI1799	8.531289453	60.71204479	999.8642411	TL
CI1799	8.243576026	59.1687798	964.1548039	TL
CI1799	8.276894956	57.94445624	928.4453667	TL
CI1799	8.60875693	59.8478164	999.8642411	TL
CI1799	8.440958722	63.37674901	1035.573678	TL
CI1799	8.835723597	61.57627319	1035.573678	TL
CI1799	8.681955978	65.8151077	1142.70199	TL
CI1799	8.517044558	77.74969031	1106.992553	TL
CI1799	8.35169781	57.50205361	928.4453667	TL
CI1799	8.410242693	59.1687798	964.1548039	TL
CI1799	8.500750074	65.91799203	1071.283115	TL
CI1799	8.296793617	63.40761431	1035.573678	TL
CI1799	8.746386931	67.70817942	1142.70199	TL
CI1799	8.843722196	64.17924681	1071.283115	TL
CI1799	8.749940907	62.84175048	1071.283115	TL
CI1799	8.994105786	69.86875041	1142.70199	TL
CI1799	8.500856132	65.76366553	1106.992553	TL
CI1799	8.677259761	62.78001988	1035.573678	TL
CI1799	8.576498597	61.88492619	1035.573678	TL
CI1799	8.793676438	65.34183977	1142.70199	TL
CI1799	8.487842773	59.82723953	964.1548039	TL
CI1799	8.627009772	65.34183977	1106.992553	TL
CI1799	8.548727863	61.82319559	1035.573678	TL
CI1799	9.132732918	67.87279436	1035.573678	TL
CI1799	9.078155858	65.46530097	1035.573678	TL
CI1799	8.681897945	80.47612513	1106.992553	TL
CI1799	NA	NA	NA	TL
CI1799	8.599073361	77.65709441	1178.411427	TL
CI1799	8.918365777	69.46750152	1071.283115	TL
CI1799	8.610107294	60.64002576	928.4453667	TL
CI2270	8.16339063	68.55395774	1220.884867	TL
CI2270	7.346152577	66.87832224	1220.884867	TL
CI2270	7.03767392	63.92357567	1331.874401	TL
CI2270	6.988171871	68.82257107	1309.676494	TL
CI2270	7.419841351	65.40734451	1198.686961	TL
CI2270	6.581415144	66.51377559	1287.478587	TL
CI2270	7.057036938	65.93817561	1220.884867	TL
CI2270	6.552312314	68.9185044	1287.478587	TL
CI2270	6.687794016	67.72253555	1265.280681	TL
CI2270	6.571202346	65.87422005	1220.884867	TL
CI2270	6.605977922	66.38586448	1198.686961	TL
CI2270	6.549347154	68.56674885	1309.676494	TL
CI2270	7.115503705	70.20401102	1287.478587	TL
CI2270	7.92910855	70.0633088	1220.884867	TL
CI2270	7.081415144	66.51377559	1243.082774	TL
CI2270	6.877081586	65.57362895	1243.082774	TL
CI2270	6.263562737	69.81388215	1309.676494	TL
CI2270	6.351557666	70.55576657	1309.676494	TL
CI2270	6.328319914	67.12135335	1309.676494	TL
CI2270	6.709474318	70.35110879	1331.874401	TL
CI2270	6.440527555	68.58593552	1287.478587	TL
CI2270	6.406445436	69.83946437	1331.874401	TL
CI2270	6.493071152	72.10349096	1331.874401	TL
CI2270	7.060324698	68.75861551	1220.884867	TL
CI2270	6.928105315	72.1546554	1287.478587	TL
CI2270	6.663914463	70.37029546	1354.072307	TL
CI2270	6.533417717	72.06511763	1376.270214	TL
CI2270	5.652639408	70.19121991	1309.676494	TL
CI2270	7.348906036	67.03181557	1354.072307	TL
CI2270	6.496161719	70.45343768	1354.072307	TL
CI2270	6.512647957	70.81798433	1354.072307	TL
CI2270	6.397238468	68.12545553	1309.676494	TL
CI2270	NA	NA	NA	TL
CI2270	6.549658732	70.26157102	1309.676494	TL
CI2270	6.397238468	68.12545553	1331.874401	TL
CI2270	8.013818479	63.50786458	1087.697427	TL
CI2270	9.38429187	56.27449148	954.5099871	TL
CI2270	9.477395141	66.37946893	1065.49952	TL
CI2270	NA	NA	NA	TL
CI2270	6.580835241	72.62153094	1376.270214	TL
CI2272	9.569247062	55.55392384	931.3232716	TL
CI2272	9.508675312	61.00993532	1000.310181	TL
CI2272	9.886085096	55.40485249	1000.310181	TL
CI2272	9.658631346	60.28445475	1000.310181	TL
CI2272	9.577507826	61.68572545	1000.310181	TL
CI2272	9.571769231	63.08699616	1069.29709	TL
CI2272	9.68182068	60.94036869	1000.310181	TL
CI2272	9.58534306	63.08699616	1069.29709	TL
CI2272	9.258249328	69.07966451	1138.283999	TL
CI2272	9.398177072	63.10687234	1069.29709	TL
CI2272	9.443643611	65.05473801	1069.29709	TL
CI2272	9.538696308	68.98028361	1103.790544	TL
CI2272	9.527116583	62.09318715	1034.803635	TL
CI2272	9.723474481	61.56646837	1034.803635	TL
CI2272	9.312172383	63.59383876	1069.29709	TL
CI2272	10.03465038	68.09579359	1103.790544	TL
CI2272	9.456551802	63.64352921	1069.29709	TL
CI2272	9.60153931	63.64352921	1069.29709	TL
CI2272	9.756503753	64.19012417	1034.803635	TL
CI2272	8.597002764	63.80253865	1103.790544	TL
CI2272	9.570741679	62.41120603	1069.29709	TL
CI2272	9.479987692	66.41625636	1103.790544	TL
CI2272	8.83906035	62.91804863	1138.283999	TL
CI2272	9.368742784	61.06956387	1034.803635	TL
CI2272	9.776976944	65.05473801	1069.29709	TL
CI2272	9.628622715	65.63114724	1103.790544	TL
CI2272	9.618945093	65.02492374	1069.29709	TL
CI2272	9.658837949	65.47213779	1103.790544	TL
CI2272	9.459304116	64.48826687	1103.790544	TL
CI2272	9.418676393	63.08699616	1069.29709	TL
CI2272	9.648606617	65.80009477	1103.790544	TL
CI2272	9.728097474	68.2846173	1103.790544	TL
CI2272	9.231492005	59.77761215	1034.803635	TL
CI2272	9.492171283	65.47213779	1103.790544	TL
CI2272	9.479987692	66.41625636	1103.790544	TL
CI2272	9.65900279	63.20625324	1069.29709	TL
CI2272	9.542603037	61.99380625	1034.803635	TL
CI2272	9.725238479	64.91560475	1069.29709	TL
CI2272	8.757357924	59.43971708	1034.803635	TL
CI2272	9.129565677	57.78999412	1000.310181	TL
CI2272	9.540910823	61.80498254	1000.310181	TL
CI2272	9.357513018	61.89442535	1069.29709	TL
CI2272	9.896944994	59.66829316	1000.310181	TL
CI2278	10.1101241	45.80239333	797.399548	TL
CI2278	10.58936414	45.75017902	761.154114	TL
CI2278	11.06697639	47.34793693	797.399548	TL
CI2278	12.07500793	49.54093798	761.154114	TL
CI2278	9.51753758	51.21179592	869.890416	TL
CI2278	10.66983051	45.12360729	761.154114	TL
CI2278	10.00489961	46.18877923	833.644982	TL
CI2278	10.19089719	46.76313665	797.399548	TL
CI2278	9.988621373	44.50747843	797.399548	TL
CI2278	10.19782772	45.96947913	797.399548	TL
CI2278	10.15999413	51.63995327	869.890416	TL
CI2278	10.00141276	46.84667955	797.399548	TL
CI2278	10.41886804	46.27232213	797.399548	TL
CI2278	10.1564215	51.63995327	869.890416	TL
CI2278	10.29667244	49.98998105	833.644982	TL
CI2278	10.31269732	49.84378098	833.644982	TL
CI2278	9.821350068	50.10485253	833.644982	TL
CI2278	10.40834126	49.54093798	833.644982	TL
CI2278	10.35007276	48.45488032	797.399548	TL
CI2278	10.72385849	49.66625232	797.399548	TL
CI2278	9.996771824	47.43147983	797.399548	TL
CI2278	10.57896191	47.17040827	761.154114	TL
CI2278	9.775543698	49.06056632	833.644982	TL
CI2278	10.86212286	46.49162223	761.154114	TL
CI2278	10.54666041	48.45488032	797.399548	TL
CI2278	10.48489892	47.94318007	797.399548	TL
CI2278	9.770834174	53.30036835	833.644982	TL
CI2278	10.09905518	49.32163787	833.644982	TL
CI2278	10.68370871	50.65832423	833.644982	TL
CI2278	10.28013426	52.70512521	833.644982	TL
CI2278	10.52131216	49.16499494	833.644982	TL
CI2278	10.72418005	49.50960939	797.399548	TL
CI2278	10.62637166	45.39512171	761.154114	TL
CI2278	10.71232824	50.65832423	833.644982	TL
CI2278	10.59964907	50.45990985	833.644982	TL
CI2278	10.4560099	48.11026586	797.399548	TL
CI2278	10.36449439	45.96947913	761.154114	TL
CI2278	10.22781714	49.78112381	833.644982	TL
CI2278	10.9329824	50.45990985	833.644982	TL
CI2278	10.69543489	49.24853784	797.399548	TL
CI2278	10.03845949	43.40053504	761.154114	TL
CI2278	10.68505584	46.00080771	761.154114	TL
CI2278	10.56951291	45.14449302	724.90868	TL
CI2278	10.49817948	45.86505051	761.154114	TL
CI2278	10.20999802	47.59856562	797.399548	TL
CI2278	10.50841543	46.12612206	797.399548	TL
CI2278	11.19782772	45.96947913	761.154114	TL
CI2278	10.20340577	47.23306545	761.154114	TL
CI2278	11.52278856	47.20173686	761.154114	TL
CI2278	11.21835831	48.4862089	797.399548	TL
CI2278	10.66462709	47.76565141	761.154114	TL
CI2278	11.01785679	48.44443745	761.154114	TL
CI2278	10.60241555	50.16750971	797.399548	TL
CI2278	10.2281961	45.45777888	724.90868	TL
CI2278	10.51203069	47.74476569	797.399548	TL
CI2278	11.71196889	46.44985079	761.154114	TL
CI2278	11.35612189	47.20173686	761.154114	TL
CI2278	11.24237093	49.61403801	797.399548	TL
CI2278	11.4763553	47.03465106	761.154114	TL
CI2278	11.4218616	49.42606649	797.399548	TL
CI2278	10.98218696	46.1156792	761.154114	TL
CI2278	11.15772515	44.5701356	724.90868	TL
CI2278	11.45445635	45.66663612	724.90868	TL
CI2278	12.76940497	35.61015989	579.926944	TL
CI2278	12.97002921	34.90004526	579.926944	TL
CI2278	10.79667244	49.98998105	833.644982	TL
CI2278	10.459705	45.39512171	761.154114	TL
CI2278	9.685055836	46.00080771	797.399548	TL
CI2293	9.632060273	56.44557244	929.6847112	TL
CI2293	9.518242012	59.23745966	965.4418154	TL
CI2293	9.300996113	56.79584611	965.4418154	TL
CI2293	9.441202533	57.89817797	965.4418154	TL
CI2293	9.310444292	59.01081199	965.4418154	TL
CI2293	9.03182928	58.27935814	965.4418154	TL
CI2293	9.79872694	56.44557244	965.4418154	TL
CI2293	9.493006768	55.15780157	929.6847112	TL
CI2293	8.969904135	57.14611978	965.4418154	TL
CI2293	9.652004822	56.05409009	929.6847112	TL
CI2293	9.311103466	56.28073776	929.6847112	TL
CI2293	9.405065745	58.48540148	965.4418154	TL
CI2293	9.508413935	55.37414708	965.4418154	TL
CI2293	9.2394787	61.95723173	1072.713128	TL
CI2293	9.542943955	63.9867586	1036.956024	TL
CI2293	9.380799261	61.76149055	1036.956024	TL
CI2293	9.598551721	62.65777907	1036.956024	TL
CI2293	9.292585501	66.05749415	1108.470233	TL
CI2293	9.406145367	61.95723173	1036.956024	TL
CI2293	9.459373757	61.22577788	1036.956024	TL
CI2293	9.232505692	63.17288742	1072.713128	TL
CI2293	9.63929084	62.00874256	1036.956024	TL
CI2293	9.283480517	64.73881679	1036.956024	TL
CI2293	9.209184609	60.71066953	1036.956024	TL
CI2293	9.453830131	59.82468318	1036.956024	TL
CI2293	9.128654441	61.59665588	1072.713128	TL
CI2293	9.709184609	60.71066953	1001.19892	TL
CI2293	9.301659775	62.4311314	1036.956024	TL
CI2293	9.708343244	60.53553269	1036.956024	TL
CI2293	9.404064991	62.4929444	1036.956024	TL
CI2293	9.203061408	61.44212338	1036.956024	TL
CI2293	9.131184944	62.69898774	1072.713128	TL
CI2293	9.556799095	62.61657041	1036.956024	TL
CI2293	9.703061408	61.44212338	1036.956024	TL
CI2293	9.572812033	61.95723173	1036.956024	TL
CI2293	9.544469602	60.24707202	1001.19892	TL
CI2293	9.116588074	60.09253952	1001.19892	TL
CI2293	9.050276005	61.89541872	1036.956024	TL
CI2293	9.374764887	61.34940388	1001.19892	TL
CI2293	9.419359287	60.16465469	1036.956024	TL
CI2293	9.61734363	62.26629673	1036.956024	TL
CI2293	9.542517943	60.71066953	1001.19892	TL
CI2293	9.340575828	56.98128511	965.4418154	TL
CI2293	9.411196218	62.19418156	1036.956024	TL
CI2293	9.748880789	61.59665588	1001.19892	TL
CI2293	9.400299894	61.54514505	1036.956024	TL
CI2293	9.210103737	59.74226584	1036.956024	TL
CI2293	9.239392515	60.9682237	1001.19892	TL
CI2293	9.50406725	63.04926142	1072.713128	TL
CI2293	9.41967316	63.30681559	1072.713128	TL
CI2293	9.406059181	60.9682237	1001.19892	TL
CI2293	9.761925548	64.26491711	1072.713128	TL
CI2293	9.538689736	59.3507835	1001.19892	TL
CI2293	9.413474066	58.43389065	1001.19892	TL
CI2293	9.229249165	61.90572089	1036.956024	TL
CI2293	8.914929868	63.91464344	1072.713128	TL
CI2293	9.851575345	59.23745966	1001.19892	TL
CI2293	9.084894721	63.6158806	1072.713128	TL
CI2293	9.44196211	62.47234007	1072.713128	TL
CI2293	9.565303761	60.53553269	1001.19892	TL
CI2293	9.351776595	57.93938664	965.4418154	TL
CI2293	9.628654441	61.59665588	1036.956024	TL
CI2293	9.329260219	60.55613703	1001.19892	TL
CI2293	9.574900659	60.50462619	1001.19892	TL
CI2293	9.278682459	58.86658166	1001.19892	TL
CI2293	9.380799261	61.76149055	1036.956024	TL
CI2293	9.375009911	60.53553269	1001.19892	TL
CI2293	9.369728074	61.44212338	1001.19892	TL
CI2293	9.577851278	59.55682684	1001.19892	TL
CI2293	9.653576402	58.97990549	965.4418154	TL
CI2293	9.683466318	60.03072652	965.4418154	TL
CI2293	9.518242012	59.23745966	965.4418154	TL
CI2293	9.553969534	59.88649618	1001.19892	TL
CI2293	9.190239233	61.64816672	1036.956024	TL
CI2293	9.547465927	61.76149055	1001.19892	TL
CI2293	NA	NA	NA	TL
CI2293	9.221444034	61.00943237	1001.19892	TL
CI2293	9.519114786	58.59872532	1001.19892	TL
CI2293	9.340395285	57.46548696	1001.19892	TL
CI2293	9.533265724	57.15642195	965.4418154	TL
CI2293	9.911947186	58.08361697	1072.713128	TL
CI2293	9.214132594	61.76149055	1036.956024	TL
CI2293	NA	NA	NA	TL
CI2293	9.146378577	69.19965506	1108.470233	TL
CI2293	9.723400817	59.26836617	1001.19892	TL
CI2293	9.259333016	57.28004795	1001.19892	TL
CI2293	9.314224227	54.8693409	965.4418154	TL
CI2293	9.582639177	46.13310337	1001.19892	TL
CI2293	21.81128255	29.19101566	250.2997299	TL
CI2293	8.826587978	77.03960406	1108.470233	TL
CI2298	11.04514341	50.85776669	786.6562941	TL
CI2298	8.568183205	55.78488999	923.4660843	TL
CI2298	9.150129933	57.01667082	923.4660843	TL
CI2298	9.188428608	59.31271028	923.4660843	TL
CI2298	9.044714266	56.26774808	923.4660843	TL
CI2298	9.223613212	60.50507411	957.6685319	TL
CI2298	8.803517897	59.71673439	957.6685319	TL
CI2298	NA	NA	NA	TL
CI2298	8.858926148	58.0710752	957.6685319	TL
CI2298	8.818610586	60.2488637	923.4660843	TL
CI2298	8.610889387	57.45025767	957.6685319	TL
CI2298	9.206709134	61.52006151	991.8709795	TL
CI2298	8.868649521	59.89411082	991.8709795	TL
CI2298	8.781064022	55.43013712	1026.073427	TL
CI2298	8.323880941	58.39626534	991.8709795	TL
CI2298	9.035316188	59.89411082	991.8709795	TL
CI2298	8.918079422	62.67300837	991.8709795	TL
CI2298	8.900197994	60.64303357	991.8709795	TL
CI2298	8.378000839	52.35561218	1060.275875	TL
CI2298	8.777961126	61.90437713	991.8709795	TL
CI2298	8.5130274	59.74629713	991.8709795	TL
CI2298	7.56125249	58.20903466	1060.275875	TL
CI2298	8.819503491	60.10105	957.6685319	TL
CI2298	8.54897972	59.38169	957.6685319	TL
CI2298	8.752356014	62.32810973	1026.073427	TL
CI2298	8.794448426	59.43096123	991.8709795	TL
CI2298	8.554215769	61.40181055	991.8709795	TL
CI2298	8.709744258	60.42624014	991.8709795	TL
CI2298	8.416512259	59.45066973	957.6685319	TL
CI2298	NA	NA	NA	TL
CI2298	8.611274644	59.36198151	923.4660843	TL
CI2298	8.755694333	62.8503848	991.8709795	TL
CI2298	8.890498355	61.1357459	1026.073427	TL
CI2298	8.365927516	59.30285603	1162.883217	TL
CI2298	8.153873322	59.70688014	1026.073427	TL
CI2298	8.573809426	59.16489658	991.8709795	TL
CI2298	8.38797883	60.91895247	991.8709795	TL
CI2298	8.702509166	60.16017548	1026.073427	TL
CI2298	8.675747538	62.20000453	1060.275875	TL
CI2298	8.567432394	59.86454808	991.8709795	TL
CI2298	8.65228959	61.69743795	1060.275875	TL
CI2298	8.596313754	62.68286261	1060.275875	TL
CI2298	8.140223702	54.84873657	957.6685319	TL
CI2298	9.236718787	61.47079028	1026.073427	TL
CI2298	8.788579615	63.49091083	1060.275875	TL
CI2298	8.667626684	63.1460122	1026.073427	TL
CI2298	8.951025796	64.86065111	1094.478322	TL
CI2298	8.669305281	55.3414489	1162.883217	TL
CI2298	8.793480522	61.49049877	1026.073427	TL
CI2298	9.54404919	63.53032782	1060.275875	TL
CI2298	8.966429782	63.017907	1026.073427	TL
CI2298	9.002297792	63.55003631	1060.275875	TL
CI2298	8.694771164	63.22484617	1060.275875	TL
CI2298	NA	NA	NA	TL
CI2298	8.788579615	63.49091083	1060.275875	TL
CI2298	7.715248722	63.92449768	1162.883217	TL
CI2298	8.942466634	63.46134809	1060.275875	TL
CI2298	8.678977753	64.02304015	1094.478322	TL
CI2298	8.872905416	71.42357934	1060.275875	TL
CI2298	9.723580559	64.37779303	1060.275875	TL
CI2298	8.224389018	47.68469929	855.0611892	TL
CI2298	7.865927516	59.30285603	991.8709795	TL
CI2298	9.825179707	64.07231138	1197.085665	TL
CI2298	8.211859436	51.89246259	855.0611892	TL
CI2298	9.764384671	58.50466205	1265.49056	TL
CI5039	8.646731217	61.09109102	1074.148911	TL
CI5039	8.116697647	58.47083821	1074.148911	TL
CI5039	7.889449471	58.23357122	1074.148911	TL
CI5039	8.416828791	59.95633586	1074.148911	TL
CI5039	8.802264965	60.61655704	1074.148911	TL
CI5039	8.375739891	60.19360285	1109.953875	TL
CI5039	8.618697485	64.13429802	1074.148911	TL
CI5039	8.146577692	59.25485086	1074.148911	TL
CI5039	8.655656933	55.18004827	966.7340201	TL
CI5039	NA	NA	NA	TL
CI5039	8.775827313	54.66425047	966.7340201	TL
CI5039	8.758709432	67.44571987	1181.563802	TL
CI5039	7.842218328	58.75968498	1074.148911	TL
CI5039	NA	NA	NA	TL
CI5039	8.270692585	69.89060142	1145.758839	TL
CI5039	NA	NA	NA	TL
CI5039	7.831448599	60.52371344	1074.148911	TL
CI5039	8.829458765	60.05949542	1038.343947	TL
CI5039	8.620067502	58.41925843	1038.343947	TL
CI5039	NA	NA	NA	TL
CI5039	7.967506769	63.14396625	1109.953875	TL
CI5039	8.438234502	62.39090146	1145.758839	TL
CI5039	8.207125003	58.12009571	1074.148911	TL
CI5039	8.135808763	57.12976394	1038.343947	TL
CI5039	9.360291318	77.27682587	1288.978693	TL
CI5039	NA	NA	NA	TL
CI5039	9.308849789	56.2735396	1038.343947	TL
CI5039	8.378780327	58.17167549	1038.343947	TL
CI5039	7.76345411	59.69843697	1038.343947	TL
CI5039	8.030374353	59.58496145	1074.148911	TL
CI5039	8.013784215	56.33543533	1002.538984	TL
CI5039	8.327263695	59.01758387	1038.343947	TL
CI5039	8.268744681	59.45085402	1038.343947	TL
CI5039	8.267391867	57.50113835	1038.343947	TL
CI5039	8.825894918	61.10140697	1074.148911	TL
CI5039	8.950482303	60.08012733	1074.148911	TL
CI5039	8.736612239	60.85382403	1074.148911	TL
CI5039	NA	NA	NA	TL
CI5039	NA	NA	NA	TL
CI5039	NA	NA	NA	TL
CI5039	NA	NA	NA	TL
CI5039	15.64800179	74.5534135	823.5141652	TL
CI5039	9.619187935	71.02535658	1217.368766	TL
CI5052	9.451438507	55.95616987	1042.039158	TL
CI5052	9.265018864	59.52784029	1077.971543	TL
CI5052	9.274045792	62.65434599	1149.836312	TL
CI5052	9.291511617	59.52784029	1042.039158	TL
CI5052	9.562753066	58.13023012	1006.106773	TL
CI5052	9.189522699	58.66856885	1042.039158	TL
CI5052	9.291778723	56.21498657	1042.039158	TL
CI5052	9.517782306	57.45730671	1006.106773	TL
CI5052	9.338268242	55.64558983	1006.106773	TL
CI5052	9.348307362	57.74718141	1042.039158	TL
CI5052	9.378398375	57.32272203	1006.106773	TL
CI5052	9.534525772	57.22954802	1006.106773	TL
CI5052	9.916791585	57.3330747	1006.106773	TL
CI5052	9.015993389	60.86333444	1113.903927	TL
CI5052	9.411307066	57.09496334	1042.039158	TL
CI5052	9.290968885	62.06424392	1113.903927	TL
CI5052	9.572409976	56.5255666	1042.039158	TL
CI5052	9.211362106	60.61487041	1113.903927	TL
CI5052	9.732772635	56.77403063	1006.106773	TL
